PerformanceID,PlayerID,ClubID,LeagueID,SeasonID,Goals,MarketValueEUR,GoalToMarketValueRatio
2405,1165,45,4,4,10,40990000,0.2440
2406,153,96,8,1,8,37705000,0.2122
2407,532,80,7,5,6,29131000,0.2060
2408,696,77,7,2,2,31398000,0.0637
2409,1193,43,4,4,1,21284000,0.0470
2410,1118,75,7,2,1,31022000,0.0322
2411,1944,64,6,4,2,30041000,0.0666
2412,1941,94,8,3,2,12272000,0.1630
2413,1265,53,5,4,0,8782000,0.0000
2414,637,39,4,4,2,19098000,0.1047
2415,989,91,8,3,5,27484000,0.1819
2416,1782,18,2,2,5,30183000,0.1657
2417,1519,71,6,2,1,26587000,0.0376
2418,661,49,5,1,11,72357000,0.1520
2419,240,23,2,4,6,35347000,0.1697
2420,1976,89,8,5,0,7330000,0.0000
2421,553,85,8,4,5,23011000,0.2173
2422,84,32,3,2,8,71331000,0.1122
2423,379,81,7,2,9,116742000,0.0771
2424,52,29,3,5,2,132771000,0.0151
2425,17,91,8,4,1,8713000,0.1148
2426,1980,50,5,1,0,17338000,0.0000
2427,1433,44,4,1,3,44229000,0.0678
2428,1041,39,4,4,12,36725000,0.3268
2429,421,76,7,2,5,19877000,0.2515
2430,585,49,5,1,1,85944000,0.0116
2431,1304,62,6,4,0,13788000,0.0000
2432,1618,10,1,3,7,22038000,0.3176
2433,797,40,4,4,6,142175000,0.0422
2434,314,65,6,3,14,43757000,0.3199
2435,658,23,2,4,7,98346000,0.0712
2436,777,46,4,5,3,68040000,0.0441
2437,185,2,1,2,10,141162000,0.0708
2438,1661,26,3,2,1,44970000,0.0222
2439,1799,94,8,3,0,8669000,0.0000
2440,939,90,8,5,2,18044000,0.1108
2441,1774,53,5,3,4,24098000,0.1660
2442,1733,70,6,4,0,3921000,0.0000
2443,1645,19,2,3,7,136246000,0.0514
2444,124,69,6,2,1,10410000,0.0961
2445,358,83,7,5,6,36928000,0.1625
2446,655,16,2,4,0,18944000,0.0000
2447,1882,14,2,5,2,63349000,0.0316
2448,1022,85,8,1,0,3171000,0.0000
2449,1953,91,8,4,0,25379000,0.0000
2450,1192,81,7,3,7,37659000,0.1859
2451,674,41,4,4,8,82717000,0.0967
2452,1331,83,7,4,2,13065000,0.1531
2453,223,83,7,2,12,28739000,0.4176
2454,337,87,8,4,13,17266000,0.7529
2455,1139,35,3,3,2,14637000,0.1366
2456,752,73,7,3,13,43866000,0.2964
2457,998,42,4,2,0,28057000,0.0000
2458,1135,83,7,4,3,24160000,0.1242
2459,336,36,3,3,7,46966000,0.1490
2460,1631,35,3,3,9,34191000,0.2632
2461,1516,4,1,2,1,40992000,0.0244
2462,565,47,4,3,9,59679000,0.1508
2463,1636,69,6,3,0,27014000,0.0000
2464,699,7,1,2,1,10746000,0.0931
2465,1775,11,1,5,0,21601000,0.0000
2466,1963,53,5,4,1,27185000,0.0368
2467,233,91,8,3,9,24305000,0.3703
2468,1823,80,7,3,0,23368000,0.0000
2469,1827,66,6,4,1,15034000,0.0665
2470,1113,39,4,5,3,47945000,0.0626
2471,1669,91,8,1,1,12389000,0.0807
2472,1733,14,2,3,8,82128000,0.0974
2473,1656,55,5,2,7,52686000,0.1329
2474,1171,52,5,2,2,29500000,0.0678
2475,1443,38,4,3,10,49200000,0.2033
2476,759,20,2,2,0,62038000,0.0000
2477,1469,85,8,1,4,11559000,0.3461
2478,1788,90,8,5,1,13581000,0.0736
2479,1895,40,4,3,2,24622000,0.0812
2480,1137,23,2,4,4,43905000,0.0911
2481,318,73,7,1,1,9968000,0.1003
2482,106,92,8,1,1,8731000,0.1145
2483,1897,25,3,3,0,19166000,0.0000
2484,948,56,5,5,1,34270000,0.0292
2485,1883,6,1,3,1,72588000,0.0138
2486,503,90,8,3,2,9655000,0.2071
2487,1331,83,7,1,2,45439000,0.0440
2488,583,85,8,3,10,9829000,1.0174
2489,1091,84,7,5,0,16023000,0.0000
2490,1940,40,4,3,0,12100000,0.0000
2491,294,8,1,4,1,17500000,0.0571
2492,1325,19,2,2,1,22964000,0.0435
2493,1894,15,2,4,2,15413000,0.1298
2494,1033,67,6,2,9,37315000,0.2412
2495,1205,69,6,3,1,11601000,0.0862
2496,368,76,7,3,13,84810000,0.1533
2497,1033,67,6,3,12,16643000,0.7210
2498,1689,34,3,5,1,20018000,0.0500
2499,402,25,3,4,1,37116000,0.0269
2500,1818,29,3,4,0,17927000,0.0000
2501,1319,55,5,2,2,27678000,0.0723
2502,430,86,8,3,6,7585000,0.7910
2503,747,29,3,2,0,19003000,0.0000
2504,465,83,7,3,8,14848000,0.5388
2505,791,71,6,2,2,31607000,0.0633
2506,1214,90,8,4,5,11782000,0.4244
2507,327,64,6,4,11,52682000,0.2088
2508,509,76,7,3,3,11025000,0.2721
2509,870,20,2,1,2,51601000,0.0388
2510,963,17,2,1,7,41847000,0.1673
2511,474,28,3,2,13,36123000,0.3599
2512,1969,18,2,5,0,19631000,0.0000
2513,1535,23,2,3,1,110547000,0.0090
2514,146,85,8,4,5,15909000,0.3143
2515,748,16,2,2,2,52929000,0.0378
2516,530,62,6,2,11,22438000,0.4902
2517,917,25,3,4,7,28727000,0.2437
2518,1982,54,5,3,5,22082000,0.2264
2519,1061,43,4,5,10,33965000,0.2944
2520,204,77,7,3,4,33128000,0.1207
2521,1162,69,6,5,12,33510000,0.3581
2522,350,80,7,4,10,49833000,0.2007
2523,1321,74,7,3,2,17152000,0.1166
2524,191,3,1,1,8,59856000,0.1337
2525,475,26,3,4,0,48748000,0.0000
2526,699,7,1,1,0,31782000,0.0000
2527,1818,29,3,1,0,11918000,0.0000
2528,1401,48,4,5,0,36055000,0.0000
2529,324,50,5,1,2,22808000,0.0877
2530,1761,91,8,3,5,60243000,0.0830
2531,659,66,6,3,20,39493000,0.5064
2532,506,9,1,1,0,25911000,0.0000
2533,1796,62,6,4,3,28626000,0.1048
2534,948,65,6,2,1,4590000,0.2179
2535,635,21,2,2,9,72201000,0.1247
2536,1903,78,7,2,0,12043000,0.0000
2537,282,21,2,5,10,40167000,0.2490
2538,1687,91,8,4,9,29295000,0.3072
2539,236,32,3,5,0,19889000,0.0000
2540,1304,62,6,3,2,12634000,0.1583
2541,1110,90,8,2,0,8353000,0.0000
2542,1022,85,8,3,0,12995000,0.0000
2543,277,38,4,4,6,32673000,0.1836
2544,317,71,6,2,1,12239000,0.0817
2545,339,70,6,2,4,40696000,0.0983
2546,1335,10,1,2,10,34252000,0.2920
2547,43,84,7,1,5,34570000,0.1446
2548,1549,19,2,5,5,29169000,0.1714
2549,1219,23,2,2,3,55720000,0.0538
2550,1070,44,4,2,17,83090000,0.2046
2551,295,54,5,5,0,12497000,0.0000
2552,674,41,4,2,1,9647000,0.1037
2553,410,11,1,5,2,124467000,0.0161
2554,1135,1,1,2,4,65940000,0.0607
2555,22,65,6,2,8,48883000,0.1637
2556,777,46,4,2,2,41918000,0.0477
2557,203,28,3,2,6,37589000,0.1596
2558,1603,29,3,1,2,21663000,0.0923
2559,1625,29,3,1,7,180000000,0.0389
2560,326,74,7,4,10,18915000,0.5287
2561,1057,77,7,1,6,13145000,0.4564
2562,1290,35,3,2,1,16463000,0.0607
2563,1855,44,4,3,14,180000000,0.0778
2564,476,12,1,1,0,48392000,0.0000
2565,1081,54,5,5,1,14854000,0.0673
2566,1636,59,5,2,0,23277000,0.0000
2567,821,62,6,2,4,27056000,0.1478
2568,451,62,6,3,2,23225000,0.0861
2569,1329,20,2,4,1,13771000,0.0726
2570,443,43,4,3,0,28198000,0.0000
2571,1342,24,2,2,3,47845000,0.0627
2572,1509,82,7,2,0,18552000,0.0000
2573,933,22,2,4,5,19336000,0.2586
2574,284,19,2,3,11,58231000,0.1889
2575,1497,16,2,1,2,88638000,0.0226
2576,1690,2,1,3,8,33323000,0.2401
2577,192,18,2,4,1,26201000,0.0382
2578,1429,26,3,3,4,24933000,0.1604
2579,1105,62,6,3,0,31697000,0.0000
2580,1609,63,6,2,9,14579000,0.6173
2581,1265,21,2,1,1,23004000,0.0435
2582,1445,53,5,3,2,101706000,0.0197
2583,1115,83,7,5,3,38691000,0.0775
2584,654,8,1,3,3,97635000,0.0307
2585,1798,55,5,2,1,13522000,0.0740
2586,547,63,6,4,1,32075000,0.0312
2587,1935,33,3,5,0,124036000,0.0000
2588,1143,18,2,3,1,13665000,0.0732
2589,1461,13,2,3,0,21654000,0.0000
2590,482,71,6,3,8,12086000,0.6619
2591,84,32,3,1,12,45467000,0.2639
2592,1678,6,1,3,0,25346000,0.0000
2593,823,66,6,1,12,37219000,0.3224
2594,1868,65,6,3,1,35425000,0.0282
2595,1965,10,1,3,0,53750000,0.0000
2596,1555,22,2,3,0,35180000,0.0000
2597,1264,15,2,5,0,73291000,0.0000
2598,776,46,4,4,4,96938000,0.0413
2599,1988,21,2,3,2,46556000,0.0430
2600,850,41,4,4,4,41876000,0.0955
2601,2000,71,6,2,4,35845000,0.1116
2602,1274,26,3,3,9,49263000,0.1827
2603,1466,77,7,3,0,35380000,0.0000
2604,1653,26,3,5,2,101335000,0.0197
2605,1029,83,7,4,2,16394000,0.1220
2606,665,86,8,4,0,9034000,0.0000
2607,1991,10,1,3,5,37075000,0.1349
2608,389,95,8,4,5,29100000,0.1718
2609,1863,67,6,4,2,28107000,0.0712
2610,315,25,3,5,0,8067000,0.0000
2611,1961,6,1,5,2,18271000,0.1095
2612,157,90,8,1,4,7384000,0.5417
2613,1874,18,2,2,1,111884000,0.0089
2614,1498,64,6,4,4,38171000,0.1048
2615,415,77,7,1,1,11548000,0.0866
2616,1076,32,3,2,5,15966000,0.3132
2617,884,89,8,3,0,8611000,0.0000
2618,1848,63,6,1,1,15487000,0.0646
2619,820,48,4,4,1,18606000,0.0537
2620,1277,50,5,3,2,20948000,0.0955
2621,1176,82,7,4,2,28766000,0.0695
2622,1044,86,8,5,10,9273000,1.0784
2623,189,82,7,3,9,75833000,0.1187
2624,110,61,6,1,7,71322000,0.0981
2625,123,9,1,1,0,15723000,0.0000
2626,1830,39,4,4,3,16913000,0.1774
2627,1223,4,1,4,1,22618000,0.0442
2628,1462,15,2,2,1,31233000,0.0320
2629,83,26,3,3,7,71602000,0.0978
2630,1369,65,6,5,3,37497000,0.0800
2631,1846,39,4,4,3,19812000,0.1514
2632,1044,66,6,2,9,25971000,0.3465
2633,1497,16,2,4,0,27114000,0.0000
2634,1268,17,2,2,11,68751000,0.1600
2635,1606,42,4,1,3,30705000,0.0977
2636,664,23,2,1,2,50154000,0.0399
2637,1074,22,2,3,15,78696000,0.1906
2638,349,22,2,5,1,45894000,0.0218
2639,1339,40,4,5,1,50650000,0.0197
2640,123,9,1,2,0,25523000,0.0000
2641,1241,67,6,3,1,6585000,0.1519
2642,1811,57,5,4,6,44640000,0.1344
2643,1262,55,5,2,2,25050000,0.0798
2644,581,94,8,5,7,26853000,0.2607
2645,1539,15,2,4,0,19462000,0.0000
2646,132,74,7,2,7,14130000,0.4954
2647,882,27,3,3,10,38804000,0.2577
2648,1499,12,1,3,6,96986000,0.0619
2649,1612,67,6,1,2,20913000,0.0956
2650,1129,85,8,3,0,10163000,0.0000
2651,722,62,6,2,1,29458000,0.0339
2652,778,27,3,2,7,38649000,0.1811
2653,1026,20,2,4,8,79890000,0.1001
2654,187,73,7,3,0,11947000,0.0000
2655,825,53,5,2,7,6074000,1.1525
2656,648,49,5,4,11,14865000,0.7400
2657,1380,61,6,2,5,20419000,0.2449
2658,1577,62,6,5,7,47621000,0.1470
2659,1468,74,7,4,3,88752000,0.0338
2660,942,52,5,3,2,74404000,0.0269
2661,1324,80,7,2,3,26081000,0.1150
2662,1073,11,1,3,0,27309000,0.0000
2663,1880,22,2,2,2,49005000,0.0408
2664,1551,81,7,4,0,10838000,0.0000
2665,1763,51,5,3,1,25576000,0.0391
2666,1196,34,3,1,2,49086000,0.0407
2667,1538,81,7,1,1,21509000,0.0465
2668,1394,61,6,1,11,27399000,0.4015
2669,385,58,5,2,3,33056000,0.0908
2670,248,60,5,2,0,47303000,0.0000
2671,1039,16,2,3,1,46853000,0.0213
2672,73,18,2,2,2,14662000,0.1364
2673,40,41,4,5,0,33703000,0.0000
2674,1009,4,1,4,2,80717000,0.0248
2675,1349,66,6,4,10,23898000,0.4184
2676,1688,8,1,3,1,22890000,0.0437
2677,351,8,1,5,3,74027000,0.0405
2678,1447,79,7,1,1,6904000,0.1448
2679,1167,84,7,3,4,19042000,0.2101
2680,745,7,1,1,0,23301000,0.0000
2681,1452,29,3,1,0,4963000,0.0000
2682,59,67,6,3,2,9374000,0.2134
2683,1480,36,3,1,0,9226000,0.0000
2684,1376,49,5,4,2,16615000,0.1204
2685,1839,44,4,4,0,17608000,0.0000
2686,423,32,3,3,5,62185000,0.0804
2687,533,46,4,3,5,83891000,0.0596
2688,1398,8,1,2,3,16335000,0.1837
2689,1876,30,3,4,2,50737000,0.0394
2690,1904,90,8,5,0,15844000,0.0000
2691,433,33,3,5,2,22695000,0.0881
2692,1990,56,5,3,10,69803000,0.1433
2693,1285,71,6,3,12,37472000,0.3202
2694,904,31,3,3,6,41444000,0.1448
2695,1822,36,3,2,3,66067000,0.0454
2696,361,78,7,4,0,89909000,0.0000
2697,1935,33,3,3,1,5995000,0.1668
2698,1821,30,3,4,4,72578000,0.0551
2699,682,66,6,2,0,11130000,0.0000
2700,385,58,5,3,22,76077000,0.2892
2701,1179,89,8,5,3,18988000,0.1580
2702,1540,53,5,3,0,4263000,0.0000
2703,153,96,8,3,9,14700000,0.6122
2704,1883,6,1,4,6,56529000,0.1061
2705,881,42,4,1,0,29122000,0.0000
2706,82,84,7,4,0,11089000,0.0000
2707,467,84,7,4,5,30143000,0.1659
2708,437,51,5,4,1,26838000,0.0373
2709,767,66,6,3,2,10366000,0.1929
2710,741,31,3,4,6,42268000,0.1420
2711,1617,81,7,1,2,41124000,0.0486
2712,557,32,3,1,5,41382000,0.1208
2713,1970,80,7,3,0,2151000,0.0000
2714,748,38,4,3,5,12473000,0.4009
2715,1615,91,8,2,13,18505000,0.7025
2716,142,45,4,3,3,38038000,0.0789
2717,380,18,2,4,3,67549000,0.0444
2718,436,43,4,2,0,75514000,0.0000
2719,1198,72,6,5,0,13168000,0.0000
2720,865,63,6,5,0,19670000,0.0000
2721,1130,19,2,2,7,70978000,0.0986
2722,522,23,2,5,0,57063000,0.0000
2723,1062,79,7,2,2,40921000,0.0489
2724,663,48,4,4,3,25105000,0.1195
2725,298,75,7,3,0,17487000,0.0000
2726,990,89,8,5,2,16957000,0.1179
2727,532,89,8,3,3,11452000,0.2620
2728,990,89,8,4,5,46610000,0.1073
2729,772,77,7,3,2,67827000,0.0295
2730,423,32,3,2,6,26362000,0.2276
2731,524,66,6,4,7,76169000,0.0919
2732,1125,19,2,2,7,62128000,0.1127
2733,472,77,7,3,0,8582000,0.0000
2734,30,83,7,4,7,151328000,0.0463
2735,839,19,2,4,7,71820000,0.0975
2736,1837,68,6,5,12,21708000,0.5528
2737,756,63,6,3,2,8612000,0.2322
2738,134,96,8,3,3,12873000,0.2330
2739,360,57,5,1,2,24754000,0.0808
2740,1443,38,4,5,8,72789000,0.1099
2741,300,25,3,4,2,25613000,0.0781
2742,1867,13,2,3,8,84178000,0.0950
2743,202,26,3,5,8,88588000,0.0903
2744,1720,2,1,1,5,75560000,0.0662
2745,690,88,8,2,0,16511000,0.0000
2746,364,75,7,3,0,24170000,0.0000
2747,490,58,5,4,2,48550000,0.0412
2748,838,38,4,4,1,19168000,0.0522
2749,1368,90,8,5,0,7066000,0.0000
2750,384,82,7,4,13,15973000,0.8139
2751,254,91,8,3,6,10631000,0.5644
2752,340,33,3,5,10,127191000,0.0786
2753,1043,17,2,3,7,51937000,0.1348
2754,1895,40,4,5,1,25524000,0.0392
2755,1136,83,7,4,2,16521000,0.1211
2756,1498,15,2,3,2,32543000,0.0615
2757,135,90,8,3,0,17179000,0.0000
2758,685,54,5,5,9,40638000,0.2215
2759,41,47,4,5,1,47442000,0.0211
2760,1471,64,6,3,0,16341000,0.0000
2761,1107,49,5,2,1,15139000,0.0661
2762,1699,57,5,1,6,52859000,0.1135
2763,1006,83,7,2,3,39668000,0.0756
2764,1065,78,7,4,4,52035000,0.0769
2765,1227,5,1,5,4,61455000,0.0651
2766,1641,94,8,4,0,3107000,0.0000
2767,811,38,4,3,2,43708000,0.0458
2768,1898,23,2,4,9,77714000,0.1158
2769,1955,18,2,3,5,77373000,0.0646
2770,1636,1,1,4,0,34382000,0.0000
2771,1839,44,4,5,0,20505000,0.0000
2772,986,83,7,4,0,15093000,0.0000
2773,1670,88,8,3,5,26144000,0.1912
2774,1805,46,4,2,1,19166000,0.0522
2775,1683,20,2,2,0,34660000,0.0000
2776,1620,96,8,1,9,8950000,1.0056
2777,1065,78,7,2,3,12436000,0.2412
2778,730,55,5,2,0,11980000,0.0000
2779,143,60,5,3,8,10672000,0.7496
2780,320,21,2,4,4,17611000,0.2271
2781,364,75,7,1,1,39545000,0.0253
2782,1138,54,5,2,0,5718000,0.0000
2783,807,44,4,2,3,23587000,0.1272
2784,702,16,2,2,14,144454000,0.0969
2785,1300,31,3,4,5,24341000,0.2054
2786,44,13,2,1,0,22702000,0.0000
2787,394,63,6,2,2,72052000,0.0278
2788,1396,48,4,4,5,28281000,0.1768
2789,1611,79,7,3,5,87071000,0.0574
2790,1776,91,8,5,0,17197000,0.0000
2791,758,10,1,4,2,14637000,0.1366
2792,172,36,3,4,5,47793000,0.1046
2793,1460,62,6,5,5,25281000,0.1978
2794,618,83,7,2,11,13644000,0.8062
2795,975,85,8,3,0,10256000,0.0000
2796,1093,36,3,3,13,45768000,0.2840
2797,1076,32,3,1,8,71081000,0.1125
2798,939,90,8,4,0,12987000,0.0000
2799,176,52,5,4,0,12073000,0.0000
2800,1684,18,2,1,12,13473000,0.8907
2801,1946,8,1,2,1,68903000,0.0145
2802,1896,8,1,5,7,93000000,0.0753
2803,965,84,7,3,3,14065000,0.2133
2804,1372,94,8,4,0,11532000,0.0000
2805,777,46,4,3,1,36322000,0.0275
2806,16,24,2,1,3,36847000,0.0814
2807,306,14,2,3,2,21722000,0.0921
2808,669,64,6,3,1,21495000,0.0465
2809,1593,50,5,4,3,36591000,0.0820
2810,243,81,7,1,8,15844000,0.5049
2811,1624,76,7,3,7,15687000,0.4462
2812,739,83,7,5,1,10242000,0.0976
2813,30,83,7,3,7,15267000,0.4585
2814,1397,71,6,4,6,48788000,0.1230
2815,505,68,6,3,4,35001000,0.1143
2816,605,59,5,4,6,12292000,0.4881
2817,806,92,8,1,1,10267000,0.0974
2818,1912,7,1,3,7,25944000,0.2698
2819,1106,70,6,2,4,20335000,0.1967
2820,63,26,3,4,5,44240000,0.1130
2821,1259,55,5,2,6,57927000,0.1036
2822,946,67,6,5,9,30893000,0.2913
2823,456,39,4,2,0,22107000,0.0000
2824,181,49,5,2,1,27564000,0.0363
2825,1272,85,8,2,9,40119000,0.2243
2826,542,71,6,3,0,25370000,0.0000
2827,1623,49,5,3,10,93718000,0.1067
2828,707,29,3,3,13,54717000,0.2376
2829,858,92,8,5,0,7934000,0.0000
2830,1131,53,5,3,1,8469000,0.1181
2831,1495,56,5,4,2,34056000,0.0587
2832,1286,3,1,2,13,94492000,0.1376
2833,1181,33,3,4,0,31464000,0.0000
2834,279,51,5,2,3,60152000,0.0499
2835,436,43,4,3,6,10830000,0.5540
2836,1918,8,1,3,0,6449000,0.0000
2837,1036,33,3,5,4,18243000,0.2193
2838,1897,25,3,5,0,29565000,0.0000
2839,846,10,1,2,0,27060000,0.0000
2840,1497,16,2,2,4,35173000,0.1137
2841,1091,74,7,1,0,29817000,0.0000
2842,1980,50,5,5,2,52659000,0.0380
2843,1597,20,2,3,10,41776000,0.2394
2844,166,19,2,2,1,26642000,0.0375
2845,1720,2,1,5,3,126506000,0.0237
2846,636,20,2,2,13,108953000,0.1193
2847,954,23,2,5,2,26767000,0.0747
2848,524,66,6,3,3,25800000,0.1163
2849,444,81,7,1,0,23646000,0.0000
2850,568,51,5,3,0,19955000,0.0000
2851,109,59,5,5,3,123526000,0.0243
2852,419,20,2,2,1,19614000,0.0510
2853,1701,90,8,5,7,48038000,0.1457
2854,727,73,7,5,2,47190000,0.0424
2855,1127,93,8,3,2,11324000,0.1766
2856,1463,86,8,4,0,3378000,0.0000
2857,1187,88,8,5,2,7458000,0.2682
2858,325,9,1,3,5,16626000,0.3007
2859,1879,78,7,5,0,7599000,0.0000
2860,42,9,1,2,4,27321000,0.1464
2861,655,16,2,3,0,32827000,0.0000
2862,1725,88,8,1,5,35171000,0.1422
2863,1642,1,1,4,4,46623000,0.0858
2864,29,27,3,4,0,37288000,0.0000
2865,1541,23,2,2,2,22594000,0.0885
2866,1583,72,6,4,1,18786000,0.0532
2867,766,13,2,5,5,83681000,0.0598
2868,659,46,4,1,13,90675000,0.1434
2869,696,77,7,5,1,11795000,0.0848
2870,713,51,5,2,2,43557000,0.0459
2871,966,33,3,4,3,15508000,0.1934
2872,486,21,2,4,9,26201000,0.3435
2873,776,46,4,5,4,44262000,0.0904
2874,1408,94,8,4,2,14885000,0.1344
2875,1438,69,6,5,1,8901000,0.1123
2876,1502,1,1,5,8,31065000,0.2575
2877,1254,4,1,4,10,71482000,0.1399
2878,1772,81,7,1,6,35744000,0.1679
2879,1853,46,4,2,0,50673000,0.0000
2880,867,75,7,1,6,33923000,0.1769
2881,1520,29,3,4,0,32639000,0.0000
2882,332,8,1,4,9,81612000,0.1103
2883,1276,66,6,5,2,16592000,0.1205
2884,248,60,5,3,5,50307000,0.0994
2885,1589,52,5,1,0,27234000,0.0000
2886,1216,5,1,3,4,56121000,0.0713
2887,1967,64,6,4,2,35094000,0.0570
2888,297,85,8,2,2,57554000,0.0347
2889,56,14,2,4,4,21121000,0.1894
2890,44,38,4,2,3,50484000,0.0594
2891,1558,73,7,5,2,83006000,0.0241
2892,1419,80,7,4,11,40603000,0.2709
2893,244,71,6,5,5,27040000,0.1849
2894,1942,80,7,3,7,18565000,0.3771
2895,533,7,1,1,5,54696000,0.0914
2896,984,34,3,3,10,80754000,0.1238
2897,140,31,3,3,3,49988000,0.0600
2898,1790,90,8,5,0,27016000,0.0000
2899,230,77,7,4,10,35700000,0.2801
2900,1931,78,7,2,3,9287000,0.3230
2901,1544,68,6,3,9,29915000,0.3009
2902,1865,37,4,5,0,32352000,0.0000
2903,1568,26,3,1,2,37482000,0.0534
2904,578,10,1,5,2,35343000,0.0566
2905,369,75,7,2,3,22119000,0.1356
2906,1646,14,2,2,3,72528000,0.0414
2907,667,15,2,5,8,46459000,0.1722
2908,1123,38,4,2,2,28195000,0.0709
2909,1857,46,4,1,3,52900000,0.0567
2910,788,27,3,2,0,32112000,0.0000
2911,1136,83,7,3,0,19244000,0.0000
2912,12,87,8,1,0,57362000,0.0000
2913,1394,61,6,3,9,122989000,0.0732
2914,1333,43,4,2,19,85809000,0.2214
2915,1507,40,4,4,0,23563000,0.0000
2916,1791,29,3,5,4,37458000,0.1068
2917,1246,14,2,3,3,18987000,0.1580
2918,1977,35,3,4,0,27326000,0.0000
2919,60,21,2,3,8,41822000,0.1913
2920,118,58,5,2,6,25275000,0.2374
2921,23,54,5,4,1,30467000,0.0328
2922,209,10,1,2,8,67570000,0.1184
2923,234,15,2,2,1,8568000,0.1167
2924,1726,14,2,5,9,92810000,0.0970
2925,12,87,8,3,0,6568000,0.0000
2926,1640,8,1,5,8,46147000,0.1734
2927,1482,6,1,3,5,59790000,0.0836
2928,1872,61,6,1,0,18502000,0.0000
2929,1338,76,7,3,4,14481000,0.2762
2930,1225,50,5,2,0,22480000,0.0000
2931,705,10,1,4,9,77870000,0.1156
2932,469,62,6,5,3,8824000,0.3400
2933,1635,58,5,2,3,39437000,0.0761
2934,1455,37,4,5,8,71245000,0.1123
2935,1288,75,7,2,7,43424000,0.1612
2936,1979,59,5,2,5,57763000,0.0866
2937,179,60,5,4,0,27146000,0.0000
2938,1017,40,4,1,5,69811000,0.0716
2939,1637,66,6,3,1,28441000,0.0352
2940,352,70,6,3,3,8930000,0.3359
2941,145,96,8,3,1,5796000,0.1725
2942,297,85,8,1,0,10946000,0.0000
2943,972,25,3,3,5,49605000,0.1008
2944,1792,20,2,2,10,50576000,0.1977
2945,1520,21,2,2,0,16751000,0.0000
2946,690,59,5,1,0,23014000,0.0000
2947,86,27,3,3,4,30134000,0.1327
2948,864,32,3,5,4,34190000,0.1170
2949,1099,61,6,2,0,15109000,0.0000
2950,1377,86,8,4,3,25221000,0.1189
2951,1527,16,2,3,2,42210000,0.0474
2952,1661,26,3,5,2,11331000,0.1765
2953,918,83,7,3,11,12245000,0.8983
2954,1998,91,8,4,4,22377000,0.1788
2955,862,92,8,4,0,8802000,0.0000
2956,429,12,1,2,0,41579000,0.0000
2957,1842,71,6,1,13,28623000,0.4542
2958,1481,84,7,5,3,20185000,0.1486
2959,1151,2,1,4,0,19898000,0.0000
2960,1823,80,7,2,1,11068000,0.0904
2961,618,83,7,1,9,71349000,0.1261
2962,679,8,1,2,1,22797000,0.0439
2963,1907,66,6,3,7,11866000,0.5899
2964,852,64,6,4,0,33988000,0.0000
2965,1579,39,4,2,0,45196000,0.0000
2966,243,81,7,5,18,79080000,0.2276
2967,921,21,2,2,0,19151000,0.0000
2968,908,6,1,3,10,127093000,0.0787
2969,1560,39,4,2,3,99477000,0.0302
2970,618,46,4,4,7,25373000,0.2759
2971,350,90,8,1,6,20653000,0.2905
2972,948,65,6,3,1,29311000,0.0341
2973,1768,96,8,4,2,77765000,0.0257
2974,482,71,6,4,9,27303000,0.3296
2975,1528,19,2,3,4,35581000,0.1124
2976,1950,40,4,1,2,18948000,0.1056
2977,1081,54,5,2,2,13407000,0.1492
2978,1297,52,5,4,11,77266000,0.1424
2979,1564,59,5,5,7,142714000,0.0490
2980,1155,22,2,2,13,51690000,0.2515
2981,1404,81,7,3,1,9853000,0.1015
2982,474,28,3,1,1,7593000,0.1317
2983,1789,80,7,3,1,14499000,0.0690
2984,1040,82,7,1,4,26053000,0.1535
2985,262,5,1,3,0,18526000,0.0000
2986,1772,81,7,2,3,15887000,0.1888
2987,319,50,5,4,0,6303000,0.0000
2988,1015,14,2,1,1,38452000,0.0260
2989,28,81,7,2,8,40623000,0.1969
2990,229,56,5,2,1,25873000,0.0387
2991,1056,29,3,2,7,79232000,0.0883
2992,347,29,3,3,7,43079000,0.1625
2993,240,23,2,3,9,117005000,0.0769
2994,1687,91,8,5,3,11318000,0.2651
2995,837,5,1,3,1,13742000,0.0728
2996,85,89,8,4,5,9564000,0.5228
2997,1858,86,8,4,0,4336000,0.0000
2998,813,20,2,2,0,52999000,0.0000
2999,1435,86,8,5,2,16347000,0.1223
3000,768,68,6,1,13,29176000,0.4456
3001,1796,62,6,2,0,11030000,0.0000
3002,1605,13,2,5,7,27715000,0.2526
3003,392,3,1,2,10,54250000,0.1843
3004,669,64,6,5,0,26020000,0.0000
3005,1875,52,5,4,7,103418000,0.0677
3006,135,31,3,5,10,30635000,0.3264
3007,1866,80,7,4,3,51089000,0.0587
3008,402,25,3,5,0,22099000,0.0000
3009,670,36,3,5,3,37611000,0.0798
3010,206,88,8,2,2,22350000,0.0895
3011,1496,44,4,3,1,28793000,0.0347
3012,1252,61,6,3,0,10015000,0.0000
3013,247,75,7,2,4,43979000,0.0910
3014,427,77,7,1,9,30452000,0.2955
3015,1270,59,5,3,18,30452000,0.5911
3016,718,92,8,4,0,17671000,0.0000
3017,1893,50,5,4,6,41867000,0.1433
3018,584,42,4,3,4,51481000,0.0777
3019,1746,82,7,3,10,19228000,0.5201
3020,1400,58,5,3,2,38213000,0.0523
3021,119,91,8,3,8,11513000,0.6949
3022,1842,10,1,3,11,136154000,0.0808
3023,833,61,6,2,1,35878000,0.0279
