PerformanceID,PlayerID,ClubID,LeagueID,SeasonID,Goals,Assists,GoalContributions
2825,1272,85,8,2,9,4,13
2826,542,71,6,3,0,4,4
2827,1623,49,5,3,10,5,15
2828,707,29,3,3,13,9,22
2829,858,92,8,5,0,1,1
2830,1131,53,5,3,1,1,2
2831,1495,56,5,4,2,0,2
2832,1286,3,1,2,13,3,16
2833,1181,33,3,4,0,1,1
2834,279,51,5,2,3,2,5
2835,436,43,4,3,6,2,8
2836,1918,8,1,3,0,0,0
2837,1036,33,3,5,4,1,5
2838,1897,25,3,5,0,0,0
2839,846,10,1,2,0,3,3
2840,1497,16,2,2,4,2,6
2841,1091,74,7,1,0,0,0
2842,1980,50,5,5,2,1,3
2843,1597,20,2,3,10,3,13
2844,166,19,2,2,1,1,2
2845,1720,2,1,5,3,4,7
2846,636,20,2,2,13,7,20
2847,954,23,2,5,2,4,6
2848,524,66,6,3,3,2,5
2849,444,81,7,1,0,0,0
2850,568,51,5,3,0,1,1
2851,109,59,5,5,3,11,14
2852,419,20,2,2,1,0,1
2853,1701,90,8,5,7,6,13
2854,727,73,7,5,2,2,4
2855,1127,93,8,3,2,2,4
2856,1463,86,8,4,0,0,0
2857,1187,88,8,5,2,3,5
2858,325,9,1,3,5,4,9
2859,1879,78,7,5,0,2,2
2860,42,9,1,2,4,9,13
2861,655,16,2,3,0,0,0
2862,1725,88,8,1,5,8,13
2863,1642,1,1,4,4,4,8
2864,29,27,3,4,0,1,1
2865,1541,23,2,2,2,2,4
2866,1583,72,6,4,1,4,5
2867,766,13,2,5,5,11,16
2868,659,46,4,1,13,8,21
2869,696,77,7,5,1,1,2
2870,713,51,5,2,2,4,6
2871,966,33,3,4,3,3,6
2872,486,21,2,4,9,6,15
2873,776,46,4,5,4,3,7
2874,1408,94,8,4,2,6,8
2875,1438,69,6,5,1,0,1
2876,1502,1,1,5,8,1,9
2877,1254,4,1,4,10,4,14
2878,1772,81,7,1,6,10,16
2879,1853,46,4,2,0,2,2
2880,867,75,7,1,6,1,7
2881,1520,29,3,4,0,3,3
2882,332,8,1,4,9,5,14
2883,1276,66,6,5,2,1,3
2884,248,60,5,3,5,4,9
2885,1589,52,5,1,0,0,0
2886,1216,5,1,3,4,6,10
2887,1967,64,6,4,2,2,4
2888,297,85,8,2,2,3,5
2889,56,14,2,4,4,6,10
2890,44,38,4,2,3,1,4
2891,1558,73,7,5,2,8,10
2892,1419,80,7,4,11,5,16
2893,244,71,6,5,5,4,9
2894,1942,80,7,3,7,4,11
2895,533,7,1,1,5,5,10
2896,984,34,3,3,10,11,21
2897,140,31,3,3,3,1,4
2898,1790,90,8,5,0,3,3
2899,230,77,7,4,10,3,13
2900,1931,78,7,2,3,2,5
2901,1544,68,6,3,9,1,10
2902,1865,37,4,5,0,0,0
2903,1568,26,3,1,2,1,3
2904,578,10,1,5,2,2,4
2905,369,75,7,2,3,6,9
2906,1646,14,2,2,3,9,12
2907,667,15,2,5,8,3,11
2908,1123,38,4,2,2,2,4
2909,1857,46,4,1,3,2,5
2910,788,27,3,2,0,4,4
2911,1136,83,7,3,0,2,2
2912,12,87,8,1,0,1,1
2913,1394,61,6,3,9,7,16
2914,1333,43,4,2,19,5,24
2915,1507,40,4,4,0,0,0
2916,1791,29,3,5,4,1,5
2917,1246,14,2,3,3,3,6
2918,1977,35,3,4,0,1,1
2919,60,21,2,3,8,4,12
2920,118,58,5,2,6,7,13
2921,23,54,5,4,1,6,7
2922,209,10,1,2,8,7,15
2923,234,15,2,2,1,1,2
2924,1726,14,2,5,9,10,19
2925,12,87,8,3,0,0,0
2926,1640,8,1,5,8,3,11
2927,1482,6,1,3,5,5,10
2928,1872,61,6,1,0,0,0
2929,1338,76,7,3,4,0,4
2930,1225,50,5,2,0,1,1
2931,705,10,1,4,9,2,11
2932,469,62,6,5,3,4,7
2933,1635,58,5,2,3,8,11
2934,1455,37,4,5,8,3,11
2935,1288,75,7,2,7,4,11
2936,1979,59,5,2,5,3,8
2937,179,60,5,4,0,0,0
2938,1017,40,4,1,5,2,7
2939,1637,66,6,3,1,8,9
2940,352,70,6,3,3,8,11
2941,145,96,8,3,1,1,2
2942,297,85,8,1,0,0,0
2943,972,25,3,3,5,6,11
2944,1792,20,2,2,10,5,15
2945,1520,21,2,2,0,0,0
2946,690,59,5,1,0,1,1
2947,86,27,3,3,4,5,9
2948,864,32,3,5,4,7,11
2949,1099,61,6,2,0,0,0
2950,1377,86,8,4,3,2,5
2951,1527,16,2,3,2,1,3
2952,1661,26,3,5,2,0,2
2953,918,83,7,3,11,6,17
2954,1998,91,8,4,4,4,8
2955,862,92,8,4,0,1,1
2956,429,12,1,2,0,1,1
2957,1842,71,6,1,13,4,17
2958,1481,84,7,5,3,1,4
2959,1151,2,1,4,0,0,0
2960,1823,80,7,2,1,2,3
2961,618,83,7,1,9,7,16
2962,679,8,1,2,1,0,1
2963,1907,66,6,3,7,3,10
2964,852,64,6,4,0,2,2
2965,1579,39,4,2,0,1,1
2966,243,81,7,5,18,9,27
2967,921,21,2,2,0,0,0
2968,908,6,1,3,10,10,20
2969,1560,39,4,2,3,7,10
2970,618,46,4,4,7,2,9
2971,350,90,8,1,6,4,10
2972,948,65,6,3,1,3,4
2973,1768,96,8,4,2,2,4
2974,482,71,6,4,9,3,12
2975,1528,19,2,3,4,2,6
2976,1950,40,4,1,2,9,11
2977,1081,54,5,2,2,1,3
2978,1297,52,5,4,11,3,14
2979,1564,59,5,5,7,14,21
2980,1155,22,2,2,13,5,18
2981,1404,81,7,3,1,1,2
2982,474,28,3,1,1,1,2
2983,1789,80,7,3,1,0,1
2984,1040,82,7,1,4,9,13
2985,262,5,1,3,0,1,1
2986,1772,81,7,2,3,3,6
2987,319,50,5,4,0,0,0
2988,1015,14,2,1,1,0,1
2989,28,81,7,2,8,5,13
2990,229,56,5,2,1,6,7
2991,1056,29,3,2,7,6,13
2992,347,29,3,3,7,4,11
2993,240,23,2,3,9,2,11
2994,1687,91,8,5,3,2,5
2995,837,5,1,3,1,0,1
2996,85,89,8,4,5,3,8
2997,1858,86,8,4,0,0,0
2998,813,20,2,2,0,2,2
2999,1435,86,8,5,2,4,6
3000,768,68,6,1,13,5,18
3001,1796,62,6,2,0,2,2
3002,1605,13,2,5,7,2,9
3003,392,3,1,2,10,1,11
3004,669,64,6,5,0,4,4
3005,1875,52,5,4,7,3,10
3006,135,31,3,5,10,4,14
3007,1866,80,7,4,3,2,5
3008,402,25,3,5,0,0,0
3009,670,36,3,5,3,1,4
3010,206,88,8,2,2,1,3
3011,1496,44,4,3,1,0,1
3012,1252,61,6,3,0,0,0
3013,247,75,7,2,4,4,8
3014,427,77,7,1,9,3,12
3015,1270,59,5,3,18,3,21
3016,718,92,8,4,0,0,0
3017,1893,50,5,4,6,2,8
3018,584,42,4,3,4,1,5
3019,1746,82,7,3,10,5,15
3020,1400,58,5,3,2,2,4
3021,119,91,8,3,8,3,11
3022,1842,10,1,3,11,4,15
3023,833,61,6,2,1,7,8
3024,1788,90,8,1,0,4,4
3025,94,91,8,5,1,8,9
3026,739,83,7,2,2,1,3
3027,1052,77,7,3,4,8,12
3028,737,54,5,1,8,8,16
3029,822,55,5,1,5,4,9
3030,404,82,7,2,0,2,2
3031,56,14,2,3,3,5,8
3032,446,67,6,2,0,0,0
3033,970,36,3,2,15,4,19
3034,24,22,2,4,0,0,0
3035,534,85,8,3,2,5,7
3036,1746,40,4,1,3,2,5
3037,917,25,3,3,4,2,6
3038,995,14,2,1,6,10,16
3039,1741,94,8,1,3,6,9
3040,212,6,1,3,4,1,5
3041,710,21,2,4,2,0,2
3042,1895,40,4,4,2,2,4
3043,752,73,7,2,10,0,10
3044,66,45,4,1,7,2,9
3045,939,89,8,1,0,1,1
3046,1866,80,7,1,2,4,6
3047,612,92,8,2,5,5,10
3048,1654,3,1,2,12,2,14
3049,801,69,6,2,1,1,2
3050,714,92,8,2,11,5,16
3051,243,81,7,2,10,4,14
3052,1500,78,7,4,3,2,5
3053,1641,94,8,3,0,0,0
3054,823,66,6,5,15,5,20
3055,1435,86,8,2,3,4,7
3056,1964,34,3,2,3,3,6
3057,408,94,8,3,12,6,18
3058,1216,5,1,2,7,4,11
3059,646,61,6,3,3,0,3
3060,165,31,3,3,0,0,0
3061,4,89,8,1,0,0,0
3062,449,69,6,5,0,1,1
3063,663,48,4,3,0,1,1
3064,1092,78,7,1,12,6,18
3065,1283,19,2,3,4,5,9
3066,658,59,5,3,14,6,20
3067,221,81,7,4,0,0,0
3068,515,95,8,3,0,2,2
3069,1686,34,3,5,9,4,13
3070,893,40,4,4,0,2,2
3071,1422,65,6,2,3,4,7
3072,911,12,1,4,5,2,7
3073,1087,24,2,4,3,6,9
3074,1734,6,1,1,0,0,0
3075,810,10,1,4,0,0,0
3076,1466,77,7,2,0,2,2
3077,510,94,8,4,6,9,15
3078,1233,49,5,2,6,3,9
3079,1109,87,8,5,0,2,2
3080,1309,65,6,2,1,4,5
3081,198,22,2,2,1,5,6
3082,1137,23,2,3,1,3,4
3083,1388,20,2,5,1,2,3
3084,1562,44,4,1,0,0,0
3085,1186,4,1,2,5,2,7
3086,1077,28,3,3,0,0,0
3087,441,85,8,3,12,2,14
3088,331,19,2,2,0,0,0
3089,167,2,1,2,6,3,9
3090,1934,84,7,2,2,7,9
3091,1713,43,4,1,4,3,7
3092,1341,1,1,5,3,3,6
3093,1041,53,5,5,6,7,13
3094,1411,10,1,4,9,4,13
3095,1468,74,7,2,1,5,6
3096,505,68,6,5,3,5,8
3097,1467,17,2,3,9,1,10
3098,1772,81,7,3,2,5,7
3099,1982,54,5,4,3,5,8
3100,1088,3,1,5,2,1,3
3101,1884,16,2,4,3,1,4
3102,1713,83,7,2,6,2,8
3103,97,43,4,1,0,0,0
3104,625,3,1,3,7,1,8
3105,1190,23,2,5,5,3,8
3106,1124,13,2,1,6,11,17
3107,848,31,3,2,6,5,11
3108,650,90,8,3,17,4,21
3109,1180,51,5,3,0,0,0
3110,904,31,3,2,6,5,11
3111,903,85,8,3,4,4,8
3112,1974,70,6,4,0,0,0
3113,1962,70,6,4,0,2,2
3114,1282,87,8,3,7,5,12
3115,668,38,4,2,1,1,2
3116,633,33,3,4,0,1,1
3117,1816,21,2,4,4,3,7
3118,726,52,5,3,3,10,13
3119,953,7,1,3,1,0,1
3120,551,24,2,5,6,3,9
3121,1093,36,3,4,7,5,12
3122,147,33,3,4,1,0,1
3123,438,69,6,3,7,5,12
3124,561,75,7,2,1,0,1
3125,1680,76,7,3,4,1,5
3126,713,51,5,4,2,2,4
3127,80,15,2,4,2,4,6
3128,1293,70,6,5,4,2,6
3129,45,84,7,2,7,2,9
3130,1314,31,3,4,1,1,2
3131,1864,20,2,2,1,7,8
3132,1570,49,5,5,0,1,1
3133,65,61,6,1,0,1,1
3134,1064,55,5,5,2,2,4
3135,932,78,7,2,1,0,1
3136,697,29,3,4,4,7,11
3137,1393,86,8,4,0,2,2
3138,1723,44,4,4,3,2,5
3139,488,4,1,2,0,0,0
3140,1379,49,5,1,5,6,11
3141,817,2,1,2,4,4,8
3142,207,15,2,3,2,3,5
3143,1988,18,2,5,0,1,1
3144,1116,75,7,3,2,2,4
3145,1703,86,8,4,1,0,1
3146,1219,23,2,1,4,3,7
3147,1338,76,7,2,9,4,13
3148,1227,5,1,3,1,7,8
3149,1884,16,2,2,6,4,10
3150,635,21,2,3,9,3,12
3151,1332,57,5,2,11,5,16
3152,426,85,8,5,3,4,7
3153,856,71,6,2,4,7,11
3154,1650,28,3,2,2,2,4
3155,1467,17,2,5,5,2,7
3156,1096,2,1,2,3,0,3
3157,432,46,4,4,6,2,8
3158,1934,84,7,3,6,4,10
3159,691,38,4,1,14,2,16
3160,340,57,5,3,9,3,12
3161,1206,5,1,4,5,4,9
3162,700,46,4,1,0,0,0
3163,146,85,8,3,12,3,15
3164,443,43,4,1,0,1,1
3165,211,48,4,3,1,1,2
3166,1852,89,8,2,2,4,6
3167,1457,36,3,2,1,2,3
3168,392,3,1,4,11,1,12
3169,815,68,6,4,11,5,16
3170,1005,38,4,1,1,1,2
3171,270,28,3,4,0,0,0
3172,664,23,2,3,1,0,1
3173,1617,69,6,5,0,2,2
3174,171,78,7,1,7,8,15
3175,1027,61,6,2,0,0,0
3176,1479,68,6,2,1,2,3
3177,316,57,5,3,0,5,5
3178,937,84,7,4,0,1,1
3179,1057,27,3,4,1,2,3
3180,1217,72,6,1,12,7,19
3181,1738,85,8,1,0,0,0
3182,576,4,1,4,0,1,1
3183,1208,16,2,5,1,2,3
3184,1049,48,4,5,0,0,0
3185,292,19,2,5,3,3,6
3186,145,96,8,2,0,2,2
3187,132,74,7,3,10,6,16
3188,80,39,4,5,0,3,3
3189,871,63,6,5,0,0,0
3190,630,42,4,1,7,6,13
3191,1044,66,6,3,15,8,23
3192,771,87,8,3,0,4,4
3193,1010,34,3,2,0,0,0
3194,1309,65,6,1,1,2,3
3195,153,96,8,4,7,5,12
3196,313,36,3,4,8,1,9
3197,1449,50,5,3,8,5,13
3198,523,95,8,4,10,3,13
3199,1253,26,3,4,0,0,0
3200,719,49,5,4,4,8,12
3201,332,8,1,5,5,0,5
3202,431,79,7,5,8,4,12
3203,1291,38,4,4,20,7,27
3204,962,64,6,4,1,2,3
3205,1102,5,1,4,1,3,4
3206,1520,29,3,3,0,1,1
3207,201,63,6,3,8,2,10
3208,383,41,4,4,2,1,3
3209,1914,18,2,3,9,6,15
3210,353,52,5,3,0,1,1
3211,1537,85,8,4,0,1,1
3212,723,95,8,3,7,2,9
3213,908,6,1,1,5,3,8
3214,1806,86,8,4,14,3,17
3215,1661,26,3,1,2,8,10
3216,1601,29,3,4,0,1,1
3217,567,14,2,3,0,1,1
3218,609,66,6,2,1,0,1
3219,515,95,8,5,3,1,4
3220,1914,18,2,2,12,3,15
3221,1218,93,8,2,1,2,3
3222,504,63,6,2,8,7,15
3223,1634,60,5,4,0,0,0
3224,1421,25,3,2,1,1,2
3225,161,93,8,5,12,0,12
3226,262,39,4,4,3,3,6
3227,1367,87,8,1,8,7,15
3228,341,28,3,5,13,7,20
3229,1597,20,2,4,3,4,7
3230,291,1,1,1,3,3,6
3231,681,5,1,2,3,8,11
3232,809,23,2,1,6,3,9
3233,605,59,5,5,13,9,22
3234,1887,63,6,5,3,3,6
3235,1222,55,5,3,0,5,5
3236,710,90,8,2,0,1,1
3237,1920,73,7,1,3,0,3
3238,1158,92,8,1,0,0,0
3239,261,21,2,4,10,3,13
3240,60,21,2,5,5,3,8
3241,865,63,6,4,0,0,0
3242,1604,34,3,3,3,2,5
3243,1889,65,6,5,5,4,9
3244,1621,65,6,1,8,1,9
3245,596,2,1,5,2,4,6
3246,562,1,1,4,3,4,7
3247,401,56,5,5,6,9,15
3248,1248,41,4,4,5,13,18
3249,435,87,8,4,2,1,3
3250,67,64,6,4,7,7,14
3251,1197,35,3,1,0,0,0
3252,609,50,5,3,1,0,1
3253,1666,57,5,2,6,5,11
3254,1687,91,8,3,6,3,9
3255,167,2,1,4,6,3,9
3256,236,25,3,3,3,1,4
3257,1264,85,8,1,1,5,6
3258,1949,78,7,5,6,4,10
3259,1605,13,2,3,9,5,14
3260,1430,50,5,4,0,0,0
3261,277,38,4,5,1,4,5
3262,1612,67,6,5,5,7,12
3263,1243,67,6,4,8,6,14
3264,741,31,3,5,10,3,13
3265,819,95,8,3,6,0,6
3266,477,27,3,3,0,2,2
3267,68,20,2,1,0,0,0
3268,128,61,6,1,0,0,0
3269,1331,83,7,5,2,6,8
3270,1601,39,4,2,0,0,0
3271,87,15,2,2,1,0,1
3272,638,8,1,2,6,6,12
3273,1723,44,4,1,4,9,13
3274,224,91,8,5,3,3,6
3275,505,19,2,2,4,2,6
3276,202,26,3,2,12,6,18
3277,800,71,6,2,2,5,7
3278,1205,69,6,2,1,1,2
3279,1337,88,8,3,0,0,0
3280,582,39,4,2,10,3,13
3281,1590,26,3,1,7,1,8
3282,841,20,2,2,0,0,0
3283,592,15,2,4,2,1,3
3284,1052,77,7,2,2,12,14
3285,1142,90,8,4,8,3,11
3286,1263,87,8,1,5,0,5
3287,903,85,8,4,13,8,21
3288,105,60,5,5,1,2,3
3289,1093,36,3,1,8,3,11
3290,961,21,2,2,5,3,8
3291,1399,59,5,2,0,0,0
3292,318,73,7,2,1,0,1
3293,1672,1,1,3,0,1,1
3294,1751,49,5,3,9,3,12
3295,194,57,5,1,5,1,6
3296,135,90,8,4,2,5,7
3297,2000,71,6,3,2,1,3
3298,797,81,7,2,7,5,12
3299,1937,44,4,2,1,2,3
3300,874,65,6,4,5,1,6
3301,1053,80,7,2,0,7,7
3302,1354,74,7,2,6,6,12
3303,1854,40,4,3,0,3,3
3304,1488,82,7,5,0,0,0
3305,163,83,7,3,8,7,15
3306,660,25,3,3,1,1,2
3307,1390,92,8,3,1,4,5
3308,61,25,3,1,2,3,5
3309,312,37,4,1,9,4,13
3310,296,84,7,5,0,0,0
3311,1796,62,6,3,3,5,8
3312,1389,33,3,2,2,2,4
3313,1166,4,1,5,7,2,9
3314,194,57,5,5,7,4,11
3315,273,75,7,1,4,2,6
3316,6,68,6,3,0,0,0
3317,1923,23,2,2,2,3,5
3318,1890,13,2,2,2,2,4
3319,1982,54,5,2,3,2,5
3320,275,76,7,5,1,1,2
3321,271,22,2,3,16,4,20
3322,1062,79,7,4,4,4,8
3323,187,73,7,5,0,0,0
3324,1575,66,6,2,4,5,9
3325,368,92,8,2,13,6,19
3326,1128,1,1,2,2,0,2
3327,215,63,6,5,9,5,14
3328,920,62,6,1,6,3,9
3329,1193,2,1,5,0,1,1
3330,850,41,4,1,4,3,7
3331,1986,63,6,1,5,1,6
3332,1022,85,8,4,1,2,3
3333,376,22,2,4,4,2,6
3334,1380,61,6,5,2,11,13
3335,747,86,8,4,0,0,0
3336,531,12,1,2,1,1,2
3337,1889,65,6,3,6,2,8
3338,400,44,4,4,0,1,1
3339,925,23,2,3,13,4,17
3340,921,21,2,1,0,0,0
3341,1652,81,7,4,4,7,11
3342,622,31,3,4,10,4,14
3343,375,6,1,4,0,1,1
3344,1341,3,1,3,14,5,19
3345,991,90,8,2,3,2,5
3346,585,49,5,3,1,3,4
3347,518,85,8,5,0,1,1
3348,931,52,5,4,0,2,2
3349,1118,75,7,1,0,3,3
3350,536,38,4,5,1,6,7
3351,1505,25,3,4,13,3,16
3352,25,77,7,3,5,1,6
3353,366,74,7,3,7,2,9
3354,1804,77,7,1,4,1,5
3355,208,29,3,3,0,0,0
3356,221,81,7,3,0,1,1
3357,928,28,3,3,10,5,15
3358,1586,59,5,2,4,5,9
3359,1161,63,6,3,7,8,15
3360,87,15,2,3,0,2,2
3361,49,21,2,2,2,1,3
3362,1916,10,1,3,0,0,0
3363,1043,80,7,4,11,4,15
3364,1860,4,1,4,1,1,2
3365,1981,63,6,2,10,5,15
3366,1156,89,8,2,8,11,19
3367,963,17,2,3,1,4,5
3368,169,9,1,2,8,3,11
3369,1238,5,1,4,1,5,6
3370,1589,52,5,2,0,1,1
3371,1709,6,1,2,3,2,5
3372,644,66,6,4,0,0,0
3373,452,81,7,3,9,4,13
3374,1680,76,7,1,17,1,18
3375,1503,12,1,2,4,5,9
3376,369,5,1,1,2,1,3
3377,1432,46,4,1,5,6,11
3378,397,29,3,2,7,3,10
3379,1264,85,8,4,6,8,14
3380,1900,91,8,2,0,0,0
3381,1203,39,4,2,9,8,17
3382,1265,53,5,5,1,3,4
3383,1006,83,7,3,5,9,14
3384,1264,85,8,3,2,3,5
3385,546,24,2,3,2,0,2
3386,1984,65,6,3,4,4,8
3387,1081,54,5,4,1,0,1
3388,1637,66,6,4,1,9,10
3389,322,35,3,3,9,2,11
3390,1860,4,1,5,1,2,3
3391,1628,96,8,3,1,1,2
3392,1727,11,1,4,3,2,5
3393,245,17,2,3,0,0,0
3394,873,22,2,4,4,5,9
3395,108,27,3,2,1,1,2
3396,882,27,3,1,8,3,11
3397,1135,1,1,3,4,8,12
3398,754,31,3,1,4,3,7
3399,1692,84,7,2,1,5,6
3400,1374,15,2,3,0,0,0
3401,121,36,3,2,2,1,3
3402,1595,13,2,2,1,5,6
3403,1652,72,6,3,8,8,16
3404,616,53,5,4,1,2,3
3405,721,2,1,3,4,8,12
3406,389,95,8,3,3,5,8
3407,1132,61,6,5,3,2,5
3408,1261,77,7,3,0,0,0
3409,1790,90,8,3,1,2,3
3410,485,42,4,3,0,3,3
3411,533,46,4,2,1,2,3
3412,993,40,4,4,4,2,6
3413,543,40,4,2,0,1,1
3414,522,1,1,1,0,2,2
3415,1587,26,3,4,2,0,2
3416,646,61,6,2,0,3,3
3417,1954,74,7,4,1,3,4
3418,571,47,4,1,0,1,1
3419,1542,71,6,3,7,6,13
3420,900,55,5,2,4,2,6
3421,1531,8,1,1,0,0,0
3422,1115,83,7,4,0,3,3
3423,375,6,1,3,0,0,0
3424,425,45,4,3,5,4,9
3425,1646,85,8,4,14,5,19
3426,328,6,1,3,1,2,3
3427,1636,59,5,1,0,0,0
3428,1688,8,1,4,1,2,3
3429,208,29,3,2,0,1,1
3430,100,16,2,5,2,2,4
3431,1180,51,5,2,0,0,0
3432,10,89,8,5,9,4,13
3433,281,25,3,1,1,2,3
3434,1893,6,1,1,2,4,6
3435,1769,81,7,5,0,1,1
3436,1781,71,6,1,0,0,0
3437,1790,90,8,4,0,2,2
3438,1108,49,5,2,2,0,2
3439,1304,66,6,1,2,0,2
3440,835,65,6,1,3,8,11
3441,1183,69,6,1,1,8,9
3442,1044,66,6,1,4,3,7
3443,685,54,5,3,6,8,14
3444,624,54,5,4,0,0,0
3445,1072,13,2,5,0,1,1
3446,1851,40,4,5,3,4,7
3447,1476,20,2,4,8,5,13
3448,1786,37,4,5,2,2,4
3449,1932,49,5,3,0,2,2
3450,960,72,6,5,4,8,12
3451,22,65,6,1,6,1,7
3452,1858,86,8,2,0,0,0
3453,72,81,7,4,4,2,6
3454,1161,63,6,2,1,3,4
3455,1777,28,3,4,0,0,0
3456,367,70,6,2,4,3,7
3457,932,78,7,3,4,3,7
3458,31,35,3,4,1,0,1
3459,1695,70,6,1,1,3,4
3460,621,19,2,2,5,1,6
3461,1618,10,1,2,2,2,4
3462,1677,59,5,3,1,0,1
3463,910,40,4,3,8,6,14
3464,527,87,8,1,1,0,1
3465,1072,13,2,1,3,3,6
3466,737,54,5,4,12,6,18
3467,563,89,8,4,4,0,4
3468,1533,83,7,5,3,4,7
3469,1936,81,7,5,0,0,0
3470,442,27,3,1,11,6,17
3471,1773,94,8,1,0,1,1
3472,107,55,5,3,6,3,9
3473,189,82,7,1,7,1,8
3474,1555,22,2,5,0,0,0
3475,305,4,1,1,11,2,13
3476,1718,83,7,5,0,1,1
3477,1031,79,7,3,8,4,12
3478,359,60,5,4,0,0,0
3479,148,44,4,3,1,4,5
3480,1620,96,8,2,7,2,9
3481,1911,3,1,3,2,1,3
3482,451,90,8,1,5,4,9
3483,1066,42,4,1,0,0,0
3484,16,24,2,3,0,1,1
3485,734,92,8,1,6,9,15
3486,1123,38,4,4,4,9,13
3487,320,11,1,1,12,3,15
3488,1213,43,4,4,8,2,10
3489,287,43,4,1,3,1,4
3490,1471,64,6,5,2,2,4
3491,1140,22,2,4,0,0,0
3492,1326,92,8,3,1,0,1
3493,421,76,7,1,11,3,14
3494,1985,37,4,5,1,2,3
3495,1234,40,4,5,0,0,0
3496,1938,1,1,4,4,7,11
3497,627,49,5,1,4,5,9
3498,1558,73,7,4,1,5,6
3499,476,86,8,4,1,2,3
3500,399,58,5,3,3,4,7
3501,223,83,7,4,10,5,15
3502,965,84,7,5,6,5,11
3503,543,40,4,4,1,0,1
3504,1738,85,8,2,0,1,1
3505,115,15,2,3,2,3,5
3506,1712,40,4,3,7,1,8
3507,1324,80,7,1,5,7,12
3508,547,40,4,1,1,3,4
3509,709,39,4,1,4,1,5
3510,1865,37,4,3,1,0,1
3511,1195,92,8,2,2,7,9
3512,1104,95,8,2,10,1,11
3513,518,85,8,4,0,0,0
3514,798,28,3,2,6,5,11
3515,816,64,6,2,0,1,1
3516,194,57,5,4,8,3,11
3517,589,28,3,1,2,5,7
3518,1087,24,2,5,2,2,4
3519,485,68,6,2,0,1,1
3520,349,22,2,3,1,2,3
3521,492,67,6,5,0,3,3
3522,225,53,5,4,0,0,0
3523,1483,31,3,2,0,1,1
3524,641,36,3,2,0,2,2
3525,237,63,6,4,1,1,2
3526,440,44,4,2,1,2,3
3527,754,31,3,4,10,6,16
3528,759,20,2,4,2,2,4
3529,843,63,6,4,2,5,7
3530,1442,38,4,4,1,1,2
3531,1770,11,1,1,0,1,1
3532,745,7,1,2,1,0,1
3533,1234,40,4,3,1,0,1
3534,1935,33,3,4,0,2,2
3535,692,39,4,2,9,2,11
3536,1444,31,3,4,10,5,15
3537,663,48,4,2,0,2,2
3538,1762,40,4,2,4,5,9
3539,1385,81,7,4,9,9,18
3540,1208,16,2,3,3,2,5
3541,1495,56,5,2,1,1,2
3542,672,19,2,3,1,1,2
3543,1578,17,2,3,2,5,7
3544,1203,71,6,1,5,0,5
3545,1795,83,7,5,3,3,6
3546,1079,55,5,4,2,1,3
3547,751,90,8,2,0,0,0
3548,198,22,2,3,4,11,15
3549,1347,55,5,3,7,5,12
3550,1289,39,4,4,1,6,7
3551,793,70,6,4,4,6,10
3552,400,44,4,5,1,5,6
3553,768,59,5,3,8,4,12
3554,1847,40,4,1,3,3,6
3555,1817,29,3,2,6,3,9
3556,1989,19,2,3,1,5,6
3557,491,36,3,3,6,6,12
3558,629,94,8,5,0,3,3
3559,1675,72,6,5,5,8,13
3560,1763,67,6,4,1,1,2
3561,861,20,2,2,2,0,2
3562,207,15,2,2,6,9,15
3563,563,89,8,3,10,4,14
3564,154,31,3,4,3,1,4
3565,1058,37,4,1,0,3,3
3566,1417,42,4,1,2,1,3
3567,988,94,8,2,5,9,14
3568,219,10,1,5,10,7,17
3569,756,87,8,1,1,0,1
3570,6,68,6,4,0,2,2
3571,1555,22,2,2,0,2,2
3572,607,6,1,5,5,5,10
3573,1322,51,5,1,7,6,13
3574,723,95,8,1,1,3,4
3575,1130,19,2,4,5,3,8
3576,66,45,4,3,2,3,5
3577,1012,96,8,1,1,0,1
3578,1032,8,1,1,0,0,0
3579,41,11,1,3,0,1,1
3580,1554,57,5,5,1,2,3
3581,1278,15,2,2,8,0,8
3582,781,59,5,4,3,3,6
3583,1145,51,5,1,8,3,11
3584,1142,90,8,2,5,2,7
3585,723,95,8,2,17,4,21
3586,1061,43,4,4,5,2,7
3587,592,15,2,3,3,0,3
3588,1544,88,8,5,6,1,7
3589,409,35,3,3,1,2,3
3590,1693,83,7,3,4,1,5
3591,1669,91,8,4,0,0,0
3592,1864,20,2,1,1,5,6
3593,1696,76,7,5,16,3,19
3594,1191,96,8,2,2,3,5
3595,997,77,7,3,9,3,12
3596,1398,8,1,1,13,4,17
3597,1464,1,1,4,6,6,12
3598,1430,50,5,5,0,1,1
3599,229,90,8,3,0,3,3
3600,1002,72,6,5,0,0,0
3601,1601,39,4,1,0,0,0
3602,1736,17,2,4,2,1,3
3603,781,59,5,5,12,3,15
3604,1629,39,4,3,1,2,3
3605,856,71,6,4,2,6,8
3606,1774,53,5,5,6,2,8
3607,36,67,6,2,1,2,3
3608,530,6,1,5,5,4,9
3609,1973,86,8,3,0,0,0
3610,1838,50,5,3,4,2,6
3611,1968,36,3,3,0,0,0
3612,1458,93,8,1,6,8,14
3613,1545,11,1,4,3,0,3
3614,615,12,1,2,10,4,14
3615,1531,8,1,2,0,0,0
3616,520,21,2,2,0,2,2
3617,411,8,1,3,2,4,6
3618,608,46,4,5,0,0,0
3619,316,62,6,5,0,3,3
3620,1452,29,3,2,2,0,2
3621,1829,48,4,4,6,4,10
